pollutant,run,level,replicate,sample_id,value
no2,corrida_5,90-nmol/mol,1,3,96.8425814
no2,corrida_5,90-nmol/mol,1,4,96.82511628
no2,corrida_5,90-nmol/mol,1,5,96.86096512
no2,corrida_5,90-nmol/mol,1,6,96.85915116
no2,corrida_5,90-nmol/mol,1,7,96.85174419
no2,corrida_5,90-nmol/mol,1,8,96.82783721
no2,corrida_5,90-nmol/mol,1,9,96.8602907
no2,corrida_5,90-nmol/mol,1,10,96.84268605
no2,corrida_5,90-nmol/mol,1,11,96.84205814
no2,corrida_5,90-nmol/mol,1,12,96.82013953
no2,corrida_5,90-nmol/mol,1,13,96.8249186
no2,corrida_5,90-nmol/mol,2,1,96.83477907
no2,corrida_5,90-nmol/mol,2,2,96.84743023
no2,corrida_5,90-nmol/mol,2,3,96.8405
no2,corrida_5,90-nmol/mol,2,4,96.82656977
no2,corrida_5,90-nmol/mol,2,5,96.85119767
no2,corrida_5,90-nmol/mol,2,6,96.83737209
no2,corrida_5,90-nmol/mol,2,7,96.83231395
no2,corrida_5,90-nmol/mol,2,8,96.86045349
no2,corrida_5,90-nmol/mol,2,9,96.82505814
no2,corrida_5,90-nmol/mol,2,10,96.84640698
no2,corrida_5,90-nmol/mol,2,11,96.82903488
no2,corrida_5,90-nmol/mol,2,12,96.84056977
no2,corrida_5,90-nmol/mol,2,13,96.84951163
o3,corrida_1,0-nmol/mol,1,1,5.16e-5
o3,corrida_1,0-nmol/mol,1,2,3.55e-5
o3,corrida_1,0-nmol/mol,1,3,2.58e-5
o3,corrida_1,0-nmol/mol,1,4,3.87e-5
o3,corrida_1,0-nmol/mol,1,5,3.23e-5
o3,corrida_1,0-nmol/mol,1,6,2.26e-5
o3,corrida_1,0-nmol/mol,1,7,4.19e-5
o3,corrida_1,0-nmol/mol,1,8,5.48e-5
o3,corrida_1,0-nmol/mol,1,9,3.23e-5
o3,corrida_1,0-nmol/mol,1,10,2.58e-5
o3,corrida_1,0-nmol/mol,1,11,4.52e-5
