pollutant,run,level,replicate,sample_id,value
o3,corrida_1,0-nmol/mol,1,3,3.23E-05
o3,corrida_1,0-nmol/mol,1,4,3.23E-05
o3,corrida_1,0-nmol/mol,1,5,0
o3,corrida_1,0-nmol/mol,1,6,3.23E-05
o3,corrida_1,0-nmol/mol,1,7,0
o3,corrida_1,0-nmol/mol,1,8,3.23E-05
o3,corrida_1,0-nmol/mol,1,9,6.45E-05
o3,corrida_1,0-nmol/mol,1,10,6.45E-05
o3,corrida_1,0-nmol/mol,2,1,6.45E-05
o3,corrida_1,0-nmol/mol,2,2,6.45E-05
o3,corrida_1,0-nmol/mol,2,3,6.45E-05
o3,corrida_1,0-nmol/mol,2,4,3.23E-05
o3,corrida_1,0-nmol/mol,2,5,9.68E-05
o3,corrida_1,0-nmol/mol,2,6,0
o3,corrida_1,0-nmol/mol,2,7,6.45E-05
o3,corrida_1,0-nmol/mol,2,8,0
o3,corrida_1,0-nmol/mol,2,9,3.23E-05
o3,corrida_1,0-nmol/mol,2,10,3.23E-05
o3,corrida_2,120-nmol/mol,1,1,120.7152333
o3,corrida_2,120-nmol/mol,1,2,119.0554206
o3,corrida_2,120-nmol/mol,1,3,119.0110654
o3,corrida_2,120-nmol/mol,1,4,119.1791589
o3,corrida_2,120-nmol/mol,1,5,120.6163444
o3,corrida_2,120-nmol/mol,1,6,119.038757
o3,corrida_2,120-nmol/mol,1,7,119.0670374
o3,corrida_2,120-nmol/mol,1,8,120.7384222
o3,corrida_2,120-nmol/mol,1,9,120.7393222
o3,corrida_2,120-nmol/mol,1,10,120.6450889
o3,corrida_2,120-nmol/mol,2,1,118.9908318
o3,corrida_2,120-nmol/mol,2,2,119.0757009
o3,corrida_2,120-nmol/mol,2,3,119.0694673
o3,corrida_2,120-nmol/mol,2,4,119.1768598
o3,corrida_2,120-nmol/mol,2,5,120.6824111
o3,corrida_2,120-nmol/mol,2,6,119.0569439
o3,corrida_2,120-nmol/mol,2,7,120.7023111
o3,corrida_2,120-nmol/mol,2,8,119.1220374
o3,corrida_2,120-nmol/mol,2,9,120.8181667
o3,corrida_2,120-nmol/mol,2,10,120.7365556
o3,corrida_3,180-nmol/mol,1,1,180.4142688
o3,corrida_3,180-nmol/mol,1,2,176.4523561
o3,corrida_3,180-nmol/mol,1,3,176.5596818
o3,corrida_3,180-nmol/mol,1,4,176.3721439
o3,corrida_3,180-nmol/mol,1,5,180.3740729
o3,corrida_3,180-nmol/mol,1,6,176.3623712
o3,corrida_3,180-nmol/mol,1,7,176.4218636
o3,corrida_3,180-nmol/mol,1,8,176.5164242
o3,corrida_3,180-nmol/mol,1,9,180.5294362
o3,corrida_3,180-nmol/mol,1,10,180.4556559
o3,corrida_3,180-nmol/mol,2,1,180.4600957
o3,corrida_3,180-nmol/mol,2,2,176.3955909
o3,corrida_3,180-nmol/mol,2,3,176.3765909
o3,corrida_3,180-nmol/mol,2,4,180.2420326
o3,corrida_3,180-nmol/mol,2,5,180.3399474
o3,corrida_3,180-nmol/mol,2,6,180.4294574
o3,corrida_3,180-nmol/mol,2,7,176.4480606
o3,corrida_3,180-nmol/mol,2,8,176.5917348
o3,corrida_3,180-nmol/mol,2,9,180.3532737
o3,corrida_3,180-nmol/mol,2,10,176.5450076
